sample	demand_type	total_demand	free_count	fixed_count	total_cost	transport_cost	spot_cost	mqc_penalty	spot_quantity	mqc_shortfall	selected_capacity	selected_mqc	covered_lanes	capacity_short_lanes	lane_capacity_shortfall	selected
8	REALIZED	3819.3341150748	9	3	359697.6164362306	65968.4014305152	293729.2150057154	0.0000000000	2616.2810875695	0.0000000000	1249.7489059316	528.0955891196	19	19	2616.2810875695	0|3|11
8	REALIZED	3819.3341150748	9	4	338910.8212568624	97324.8655761017	241585.9556807609	0.0000000000	2148.9605804268	0.0000000000	1809.4279438853	733.5581620655	20	18	2148.9605804268	0|3|7|11
8	REALIZED	3819.3341150748	9	5	318627.2549804770	111235.3215390514	207391.9334414258	0.0000000000	1823.9092065259	0.0000000000	2137.4466278425	858.5344523905	20	17	1823.9092065259	0|3|7|9|11
8	REALIZED	3819.3341150748	9	6	300339.5080699431	134932.0072864949	165407.5007834483	0.0000000000	1514.7207510333	0.0000000000	2548.6894953168	988.5699659626	20	13	1514.7207510333	0|3|7|8|9|11
8	REALIZED	3819.3341150748	9	7	283111.8270089447	149949.4244072573	133162.4026016874	0.0000000000	1253.4041846641	0.0000000000	2854.5160086367	1077.0031757678	20	12	1253.4041846641	0|3|5|7|8|9|11
8	REALIZED	3819.3341150748	9	8	268757.1447207740	155167.9076061542	113589.2371146198	0.0000000000	1066.6405596228	0.0000000000	3233.0127393556	1200.4276408838	20	10	1066.6405596228	0|1|3|5|7|8|9|11
8	REALIZED	3819.3341150748	9	9	255568.7438334279	163951.4363243973	91617.3075090304	0.0000000000	823.2441798338	0.0000000000	3511.0889000930	1308.1417745059	20	9	823.2441798338	0|1|3|5|7|8|9|10|11
8	CONDITIONAL_MEAN	2251.0143180681	9	2	202745.0000515187	57413.5435688544	145331.4564826642	0.0000000000	1296.6572929292	0.0000000000	954.3570251389	397.1673027416	16	20	1296.6572929292	3|11
8	CONDITIONAL_MEAN	2251.0143180681	9	3	178870.7187949506	96275.3999088294	82595.3188861210	0.0000000000	743.5948547287	0.0000000000	1514.0360630925	602.6298756874	17	19	743.5948547287	3|7|11
8	CONDITIONAL_MEAN	2251.0143180681	9	4	159240.0641854095	109413.0398706068	49827.0243148026	0.0000000000	443.6605038696	0.0000000000	1842.0547470497	727.6061660124	18	17	443.6605038696	3|7|9|11
8	CONDITIONAL_MEAN	2251.0143180681	9	5	140321.1163566863	109881.3591187619	30439.7572379242	0.0000000000	254.4186864863	0.0000000000	2137.4466278425	858.5344523905	20	15	254.4186864863	0|3|7|9|11
8	CONDITIONAL_MEAN	2251.0143180681	9	6	125714.8134085577	111752.9046663878	13961.9087421698	0.0000000000	121.8658798646	0.0000000000	2548.6894953168	988.5699659626	20	10	121.8658798646	0|3|7|8|9|11
8	CONDITIONAL_MEAN	2251.0143180681	9	7	115101.6957951050	105367.9582108234	9733.7375842816	0.0000000000	82.8934046631	0.0000000000	2927.1862260357	1111.9944310786	20	6	82.8934046631	0|1|3|7|8|9|11
8	CONDITIONAL_MEAN	2251.0143180681	9	8	106719.5932033758	102710.8650373960	4008.7281659797	0.0000000000	34.4026014398	0.0000000000	3199.3173499755	1203.5388179281	20	6	34.4026014398	0|3|5|6|7|8|9|11
8	CONDITIONAL_MEAN	2251.0143180681	9	9	101000.4000468028	99369.8714987056	1630.5285480971	0.0000000000	15.6690106566	0.0000000000	3477.3935107128	1311.2529515503	20	3	15.6690106566	0|3|5|6|7|8|9|10|11
9	REALIZED	863.8541100234	7	2	54837.6256940337	34881.3699513265	19956.2557427072	0.0000000000	186.2260678798	0.0000000000	1018.8482205735	371.1074455972	16	11	186.2260678798	7|11
9	REALIZED	863.8541100234	7	3	44028.9615331919	35474.4233455731	8554.5381876189	0.0000000000	115.2139825803	0.0000000000	1099.3624047514	423.1088011898	18	8	115.2139825803	0|6|11
9	REALIZED	863.8541100234	7	4	37926.3607029117	35092.5976872128	2833.7630156988	0.0000000000	25.6476948523	0.0000000000	1427.3810887087	548.0850915147	19	5	25.6476948523	0|6|9|11
9	REALIZED	863.8541100234	7	5	34169.4672697048	32955.3697630578	1214.0975066469	0.0000000000	8.9963743340	0.0000000000	1705.4572494460	655.7992251369	20	3	8.9963743340	0|6|9|10|11
9	REALIZED	863.8541100234	7	6	32308.5037086365	31960.2776223745	348.2260862620	0.0000000000	3.4077005317	0.0000000000	2024.0696457853	760.6248547814	20	2	3.4077005317	0|2|6|9|10|11
9	REALIZED	863.8541100234	7	7	31873.5146185056	31548.6716510725	24.7965525324	300.0464149006	0.3658056321	15.0821088036	2329.8961591051	849.0580645867	20	1	0.3658056321	0|2|5|6|9|10|11
9	REALIZED	863.8541100234	7	8	32513.5441522383	31152.7356208347	0.0000000000	1360.8085314037	0.0000000000	116.1689165047	2824.2438765056	971.5897568967	20	0	0.0000000000	1|2|5|6|8|9|10|11
9	REALIZED	863.8541100234	7	9	33707.0617239446	30400.5734820823	0.0000000000	3306.4882418623	0.0000000000	239.1238248930	3119.6357572984	1102.5180432748	20	0	0.0000000000	0|1|2|5|6|8|9|10|11
9	CONDITIONAL_MEAN	1633.3600494286	9	2	132435.7810793726	57413.5435688544	75022.2375105181	0.0000000000	679.0030242897	0.0000000000	954.3570251389	397.1673027416	16	20	679.0030242897	3|11
9	CONDITIONAL_MEAN	1633.3600494286	9	3	112325.6980943913	81699.6958780896	30626.0022163016	0.0000000000	279.3636383494	0.0000000000	1514.0360630925	602.6298756874	17	14	279.3636383494	3|7|11
9	CONDITIONAL_MEAN	1633.3600494286	9	4	96360.6536077107	76480.2220586227	19880.4315490879	0.0000000000	168.9675762734	0.0000000000	1809.4279438853	733.5581620655	20	12	168.9675762734	0|3|7|11
9	CONDITIONAL_MEAN	1633.3600494286	9	5	82237.3423985566	75632.0288050885	6605.3135934681	0.0000000000	52.3085088095	0.0000000000	2137.4466278425	858.5344523905	20	6	52.3085088095	0|3|7|9|11
9	CONDITIONAL_MEAN	1633.3600494286	9	6	75622.8706032828	72549.9531093825	3072.9174939003	0.0000000000	20.6545890400	0.0000000000	2482.2479691813	985.0700945508	20	4	20.6545890400	0|3|6|7|9|11
9	CONDITIONAL_MEAN	1633.3600494286	9	7	69424.4390932018	67464.2972850689	1960.1418081329	0.0000000000	13.1067716053	0.0000000000	2927.1862260357	1111.9944310786	20	3	13.1067716053	0|1|3|7|8|9|11
9	CONDITIONAL_MEAN	1633.3600494286	9	8	64270.7688643620	63654.5481946528	616.2206697092	0.0000000000	3.9773299270	0.0000000000	2990.3846901583	1140.7816339152	20	1	3.9773299270	0|1|3|6|8|9|10|11
9	CONDITIONAL_MEAN	1633.3600494286	9	9	61169.7783152243	61169.7783152244	0.0000000000	0.0000000000	0.0000000000	0.0000000000	3296.2112034781	1229.2148437204	20	0	0.0000000000	0|1|3|5|6|8|9|10|11
10	REALIZED	1607.8202584230	9	2	126917.3366714375	56292.9245881514	70624.4120832861	0.0000000000	682.9555455691	0.0000000000	954.3570251389	397.1673027416	16	17	682.9555455691	3|11
10	REALIZED	1607.8202584230	9	3	107323.2814904152	80099.2303385245	27224.0511518907	0.0000000000	305.8174635768	0.0000000000	1514.0360630925	602.6298756874	17	14	305.8174635768	3|7|11
10	REALIZED	1607.8202584230	9	4	91727.1218203107	74448.6888660116	17278.4329542991	0.0000000000	205.7448427910	0.0000000000	1809.4279438853	733.5581620655	20	10	205.7448427910	0|3|7|11
10	REALIZED	1607.8202584230	9	5	81194.0212829795	73580.8763084042	7613.1449745752	0.0000000000	76.0576820575	0.0000000000	2137.4466278425	858.5344523905	20	7	76.0576820575	0|3|7|9|11
10	REALIZED	1607.8202584230	9	6	72737.0899028686	68652.5105095609	4084.5793933077	0.0000000000	43.5630490167	0.0000000000	2515.9433585614	981.9589175064	20	4	43.5630490167	0|1|3|7|9|11
10	REALIZED	1607.8202584230	9	7	67368.1441650316	63709.1578798020	3658.9862852296	0.0000000000	39.9276230598	0.0000000000	2860.7446999002	1108.4945596668	20	2	39.9276230598	0|1|3|6|7|9|11
10	REALIZED	1607.8202584230	9	8	63789.7964297778	61022.1472653926	2767.6491643852	0.0000000000	34.1745836373	0.0000000000	3166.5712132200	1196.9277694720	20	2	34.1745836373	0|1|3|5|6|7|9|11
10	REALIZED	1607.8202584230	9	9	60826.2310888104	59531.4389724702	947.1236872006	347.6684291396	6.1131078052	23.9705174035	3577.8140806944	1326.9632830441	20	1	6.1131078052	0|1|3|5|6|7|8|9|11
10	CONDITIONAL_MEAN	1665.2267905051	9	2	134696.3605224826	57413.5435688544	77282.8169536281	0.0000000000	710.8697653662	0.0000000000	954.3570251389	397.1673027416	16	20	710.8697653662	3|11
10	CONDITIONAL_MEAN	1665.2267905051	9	3	114005.1674968268	80960.1071527713	33045.0603440555	0.0000000000	301.5342482495	0.0000000000	1514.0360630925	602.6298756874	17	16	301.5342482495	3|7|11
10	CONDITIONAL_MEAN	1665.2267905051	9	4	98914.3876943562	80239.9342994348	18674.4533949214	0.0000000000	166.8737034243	0.0000000000	1642.2587853235	627.0120223002	19	13	166.8737034243	0|7|9|11
10	CONDITIONAL_MEAN	1665.2267905051	9	5	84765.1647056152	76702.6318461428	8062.5328594724	0.0000000000	66.1803723083	0.0000000000	2137.4466278425	858.5344523905	20	7	66.1803723083	0|3|7|9|11
10	CONDITIONAL_MEAN	1665.2267905051	9	6	77053.5540414529	73479.7677274515	3573.7863140014	0.0000000000	24.3385096492	0.0000000000	2482.2479691813	985.0700945508	20	4	24.3385096492	0|3|6|7|9|11
10	CONDITIONAL_MEAN	1665.2267905051	9	7	70471.2526424459	67288.9553366912	3182.2973057547	0.0000000000	21.2339958613	0.0000000000	2893.4908366556	1115.1056081229	20	3	21.2339958613	0|3|6|7|8|9|11
10	CONDITIONAL_MEAN	1665.2267905051	9	8	65443.2954709644	64555.5952203327	887.7002506317	0.0000000000	5.7295656355	0.0000000000	2990.3846901583	1140.7816339152	20	1	5.7295656355	0|1|3|6|8|9|10|11
10	CONDITIONAL_MEAN	1665.2267905051	9	9	63357.9321919712	62470.2319413394	887.7002506317	0.0000000000	5.7295656355	0.0000000000	3550.0637281119	1346.2442068611	20	1	5.7295656355	0|1|3|6|7|8|9|10|11
11	REALIZED	2501.6064703922	9	2	240574.5853809571	57413.5435688544	183161.0418121026	0.0000000000	1547.2494452533	0.0000000000	954.3570251389	397.1673027416	16	20	1547.2494452533	3|11
11	REALIZED	2501.6064703922	9	3	217491.9748982489	92421.1580347536	125070.8168634953	0.0000000000	1032.9129762975	0.0000000000	1514.0360630925	602.6298756874	17	15	1032.9129762975	3|7|11
11	REALIZED	2501.6064703922	9	4	197814.9418969838	105058.7539801408	92756.1879168430	0.0000000000	735.4748836441	0.0000000000	1842.0547470497	727.6061660124	18	14	735.4748836441	3|7|9|11
11	REALIZED	2501.6064703922	9	5	181153.6602692416	100405.1205962052	80748.5396730362	0.0000000000	611.5623138519	0.0000000000	2137.4466278425	858.5344523905	20	14	611.5623138519	0|3|7|9|11
11	REALIZED	2501.6064703922	9	6	164866.5226607655	115387.2497909325	49479.2728698329	0.0000000000	340.1783890403	0.0000000000	2482.2479691813	985.0700945508	20	12	340.1783890403	0|3|6|7|9|11
11	REALIZED	2501.6064703922	9	7	151145.5244908903	123184.9600225813	27960.5644683089	0.0000000000	201.4794826470	0.0000000000	2893.4908366556	1115.1056081229	20	9	200.8021268889	0|3|6|7|8|9|11
11	REALIZED	2501.6064703922	9	8	140708.4895953145	125728.3097598850	14980.1798354294	0.0000000000	105.7713058024	0.0000000000	3198.5316762293	1285.5969810182	20	6	105.7713058024	0|3|4|6|7|8|9|11
11	REALIZED	2501.6064703922	9	9	134182.5687307911	121416.4011049059	12766.1676258850	0.0000000000	86.4166617927	0.0000000000	3577.0284069482	1409.0214461342	20	5	86.4166617927	0|1|3|4|6|7|8|9|11
11	CONDITIONAL_MEAN	1769.2584285267	9	2	147497.6792855609	57413.5435688544	90084.1357167064	0.0000000000	814.9014033878	0.0000000000	954.3570251389	397.1673027416	16	20	814.9014033878	3|11
11	CONDITIONAL_MEAN	1769.2584285267	9	3	125759.0738475414	86216.6470854633	39542.4267620780	0.0000000000	358.1622746161	0.0000000000	1514.0360630925	602.6298756874	17	16	358.1622746161	3|7|11
11	CONDITIONAL_MEAN	1769.2584285267	9	4	109563.2415484351	82146.0872331709	27417.1543152641	0.0000000000	236.4039011864	0.0000000000	1809.4279438853	733.5581620655	20	14	236.4039011864	0|3|7|11
11	CONDITIONAL_MEAN	1769.2584285267	9	5	94057.7578420622	84883.0614552715	9174.6963867906	0.0000000000	75.1011737571	0.0000000000	2137.4466278425	858.5344523905	20	8	75.1011737571	0|3|7|9|11
11	CONDITIONAL_MEAN	1769.2584285267	9	6	85853.3894496472	81490.1643343341	4363.2251153131	0.0000000000	29.5967012346	0.0000000000	2482.2479691813	985.0700945508	20	5	29.5967012346	0|3|6|7|9|11
11	CONDITIONAL_MEAN	1769.2584285267	9	7	78246.9979195963	74434.5753435553	3812.4225760409	0.0000000000	25.2288287233	0.0000000000	2893.4908366556	1115.1056081229	20	4	25.2288287233	0|3|6|7|8|9|11
11	CONDITIONAL_MEAN	1769.2584285267	9	8	72968.1116173795	71861.2860337706	1106.8255836089	0.0000000000	7.1438864908	0.0000000000	2990.3846901583	1140.7816339152	20	1	7.1438864908	0|1|3|6|8|9|10|11
11	CONDITIONAL_MEAN	1769.2584285267	9	9	69862.3764932555	69646.8880304910	215.4884627645	0.0000000000	1.3908470683	0.0000000000	3296.2112034781	1229.2148437204	20	1	1.3908470683	0|1|3|5|6|8|9|10|11
12	REALIZED	1249.7141774261	9	2	118212.8645434697	45081.3265676865	73131.5379757832	0.0000000000	515.6645781674	0.0000000000	1018.8482205735	371.1074455972	16	11	515.6645781674	7|11
12	REALIZED	1249.7141774261	9	3	104344.6794535933	49657.3525503977	54687.3269031956	0.0000000000	381.3486195017	0.0000000000	1346.8669045307	496.0837359222	17	8	381.3486195017	7|9|11
12	REALIZED	1249.7141774261	9	4	92960.0839965932	58751.3615654675	34208.7224311257	0.0000000000	248.4870137253	0.0000000000	1503.4715736251	591.1480494438	19	9	248.4870137253	4|8|9|11
12	REALIZED	1249.7141774261	9	5	82232.5661681356	67788.5072428157	14444.0589253200	0.0000000000	114.2540877138	0.0000000000	2063.1506115787	796.6106223896	19	6	114.2540877138	4|7|8|9|11
12	REALIZED	1249.7141774261	9	6	75699.1347944179	66421.4194721846	8874.0558845333	403.6594377000	57.5188967327	24.4329400462	2358.5424923715	927.5389087677	19	4	57.5188967327	0|4|7|8|9|11
12	REALIZED	1249.7141774261	9	7	72298.3993260312	65154.0798833412	6720.4199754019	423.8994672882	39.2596273574	25.6580406713	2636.6186531089	1035.2530423899	20	2	39.2596273574	0|4|7|8|9|10|11
12	REALIZED	1249.7141774261	9	8	71037.7534023236	64741.5793653236	5812.3265035676	483.8475334324	33.3984358726	29.2866130995	2955.2310494481	1140.0786720344	20	2	33.3984358726	0|2|4|7|8|9|10|11
12	REALIZED	1249.7141774261	9	9	70978.8960878643	65109.6416640177	4920.9893827231	948.2650411234	27.6453964501	62.1842257736	3261.0575627680	1228.5118818396	20	2	27.6453964501	0|2|4|5|7|8|9|10|11
12	CONDITIONAL_MEAN	1225.0929657499	9	2	88898.4970866945	48034.2061376775	40864.2909490170	0.0000000000	384.5933288875	0.0000000000	954.3570251389	397.1673027416	16	16	384.5933288875	3|11
12	CONDITIONAL_MEAN	1225.0929657499	9	3	72674.9993361642	58692.3412009269	13982.6581352373	0.0000000000	132.8603509210	0.0000000000	1514.0360630925	602.6298756874	17	9	132.8603509210	3|7|11
12	CONDITIONAL_MEAN	1225.0929657499	9	4	58929.1519397584	53917.4154791355	5011.7364606230	0.0000000000	40.9501520400	0.0000000000	1642.2587853235	627.0120223002	19	5	40.9501520400	0|7|9|11
12	CONDITIONAL_MEAN	1225.0929657499	9	5	52688.8821161639	48925.2710403390	3763.6110758248	0.0000000000	30.6125342479	0.0000000000	2137.4466278425	858.5344523905	20	4	30.6125342479	0|3|7|9|11
12	CONDITIONAL_MEAN	1225.0929657499	9	6	47927.6854617936	47927.6854617936	0.0000000000	0.0000000000	0.0000000000	0.0000000000	2200.6450919650	887.3216552271	20	0	0.0000000000	0|3|6|9|10|11
12	CONDITIONAL_MEAN	1225.0929657499	9	7	44777.9181313082	44777.9181313082	0.0000000000	0.0000000000	0.0000000000	0.0000000000	2519.2574883043	992.1472848717	20	0	0.0000000000	0|2|3|6|9|10|11
12	CONDITIONAL_MEAN	1225.0929657499	9	8	42916.7531210777	42916.7531210777	0.0000000000	0.0000000000	0.0000000000	0.0000000000	2897.7542190232	1115.5717499876	20	0	0.0000000000	0|1|2|3|6|9|10|11
12	CONDITIONAL_MEAN	1225.0929657499	9	9	42904.9984362576	42542.7698012398	0.0000000000	362.2286350178	0.0000000000	23.7967977929	3203.5807323431	1204.0049597929	20	0	0.0000000000	0|1|2|3|5|6|9|10|11
13	REALIZED	2272.2858537530	9	2	207160.5538218695	56398.4891591343	150762.0646627352	0.0000000000	1328.7433465708	0.0000000000	954.3570251389	397.1673027416	16	19	1328.7433465708	3|11
13	REALIZED	2272.2858537530	9	3	186208.4644224561	86801.5137502671	99406.9506721889	0.0000000000	875.5278824079	0.0000000000	1514.0360630925	602.6298756874	17	18	875.5278824079	3|7|11
13	REALIZED	2272.2858537530	9	4	167051.2300815484	82079.7707501454	84971.4593314029	0.0000000000	738.0644277081	0.0000000000	1577.7675898889	653.0718794446	20	14	738.0644277081	0|3|9|11
13	REALIZED	2272.2858537530	9	5	149421.9592010820	99335.0741804136	50086.8850206683	0.0000000000	444.6795141294	0.0000000000	2137.4466278425	858.5344523905	20	13	444.6795141294	0|3|7|9|11
13	REALIZED	2272.2858537530	9	6	135574.6815658278	105998.2118629549	29576.4697028728	0.0000000000	279.5990482713	0.0000000000	2443.2731411623	946.9676621957	20	10	279.5990482713	0|3|5|7|9|11
13	REALIZED	2272.2858537530	9	7	123045.9794332093	102679.7183457846	20366.2610874246	0.0000000000	218.7022774907	0.0000000000	2854.5160086367	1077.0031757678	20	9	218.7022774907	0|3|5|7|8|9|11
13	REALIZED	2272.2858537530	9	8	112983.2345760287	100018.2024134063	12965.0321626223	0.0000000000	157.0278794837	0.0000000000	3132.5921693741	1184.7173093900	20	4	157.0278794837	0|3|5|7|8|9|10|11
13	REALIZED	2272.2858537530	9	9	104384.6143311483	100917.3869603097	3467.2273708385	0.0000000000	48.5011588340	0.0000000000	3477.3935107128	1311.2529515503	20	3	48.5011588340	0|3|5|6|7|8|9|10|11
13	CONDITIONAL_MEAN	1712.3421353822	9	2	139500.3608998352	57413.5435688544	82086.8173309807	0.0000000000	757.9851102434	0.0000000000	954.3570251389	397.1673027416	16	20	757.9851102434	3|11
13	CONDITIONAL_MEAN	1712.3421353822	9	3	118528.5502331077	81666.0707246941	36862.4795084136	0.0000000000	340.0126663505	0.0000000000	1514.0360630925	602.6298756874	17	17	340.0126663505	3|7|11
13	CONDITIONAL_MEAN	1712.3421353822	9	4	102793.5600997780	85225.1029706717	17568.4571291063	0.0000000000	164.5499726639	0.0000000000	1842.0547470497	727.6061660124	18	12	164.5499726639	3|7|9|11
13	CONDITIONAL_MEAN	1712.3421353822	9	5	88264.3722890143	79430.0642302096	8834.3080588047	0.0000000000	73.5064527768	0.0000000000	2137.4466278425	858.5344523905	20	8	73.5064527768	0|3|7|9|11
13	CONDITIONAL_MEAN	1712.3421353822	9	6	80108.3296877187	76270.1912785787	3838.1384091400	0.0000000000	27.0638686698	0.0000000000	2482.2479691813	985.0700945508	20	5	27.0638686698	0|3|6|7|9|11
13	CONDITIONAL_MEAN	1712.3421353822	9	7	73348.2606358346	69919.5006455164	3428.7599903182	0.0000000000	23.8174915840	0.0000000000	2893.4908366556	1115.1056081229	20	4	23.8174915840	0|3|6|7|8|9|11
13	CONDITIONAL_MEAN	1712.3421353822	9	8	68139.4147912474	67281.5566170234	857.8581742240	0.0000000000	5.5369531682	0.0000000000	2990.3846901583	1140.7816339152	20	1	5.5369531682	0|1|3|6|8|9|10|11
13	CONDITIONAL_MEAN	1712.3421353822	9	9	65732.4290806437	64874.5709064197	857.8581742240	0.0000000000	5.5369531682	0.0000000000	3550.0637281119	1346.2442068611	20	1	5.5369531682	0|1|3|6|7|8|9|10|11
14	REALIZED	1832.1078845486	9	2	174495.7033029334	53095.2841587936	121400.4191441397	0.0000000000	937.2693862006	0.0000000000	954.3570251389	397.1673027416	16	16	937.2693862006	3|11
14	REALIZED	1832.1078845486	9	3	155916.8374596226	63299.9658351576	92616.8716244649	0.0000000000	688.8565001279	0.0000000000	1249.7489059316	528.0955891196	19	14	688.8565001279	0|3|11
14	REALIZED	1832.1078845486	9	4	138462.2355640633	73178.3608173085	65283.8747467548	0.0000000000	461.0318951133	0.0000000000	1577.7675898889	653.0718794446	20	12	461.0318951133	0|3|9|11
14	REALIZED	1832.1078845486	9	5	123116.2952793076	88464.8877179751	34651.4075613324	0.0000000000	256.2432785504	0.0000000000	2137.4466278425	858.5344523905	20	10	256.2432785504	0|3|7|9|11
14	REALIZED	1832.1078845486	9	6	111200.7991415521	88762.4530863407	22438.3460552113	0.0000000000	156.3959647473	0.0000000000	2294.8369706830	871.5406028219	20	8	156.3959647473	0|3|5|8|9|11
14	REALIZED	1832.1078845486	9	7	100863.3874043755	86614.8880005533	14248.4994038223	0.0000000000	104.7026070024	0.0000000000	2639.6383120218	998.0762449823	20	6	104.7026070024	0|3|5|6|8|9|11
14	REALIZED	1832.1078845486	9	8	95558.9303039703	82439.1170266235	13119.8132773468	0.0000000000	97.1888466005	0.0000000000	2917.7144727592	1105.7903786044	20	5	97.1888466005	0|3|5|6|8|9|10|11
14	REALIZED	1832.1078845486	9	9	91858.8811343609	79143.1519805183	12715.7291538426	0.0000000000	91.5865083322	0.0000000000	3296.2112034781	1229.2148437204	20	4	91.5865083322	0|1|3|5|6|8|9|10|11
14	CONDITIONAL_MEAN	2261.9065569278	9	2	203516.0288825601	57413.5435688544	146102.4853137056	0.0000000000	1307.5495317889	0.0000000000	954.3570251389	397.1673027416	16	20	1307.5495317889	3|11
14	CONDITIONAL_MEAN	2261.9065569278	9	3	179638.3181833957	95603.8400651161	84034.4781182795	0.0000000000	758.9400824505	0.0000000000	1514.0360630925	602.6298756874	17	19	758.9400824505	3|7|11
14	CONDITIONAL_MEAN	2261.9065569278	9	4	160133.4006038842	108646.0180700985	51487.3825337856	0.0000000000	458.3266846348	0.0000000000	1842.0547470497	727.6061660124	18	17	458.3266846348	3|7|9|11
