replication	market_structure	sample	demand_type	total_demand	free_count	fixed_count	total_cost	transport_cost	spot_cost	mqc_penalty	spot_quantity	mqc_shortfall	selected_capacity	selected_mqc	covered_lanes	capacity_short_lanes	lane_capacity_shortfall	selected
1	CURRENT_LANE_TIERS_MQC_1.50	1	REALIZED	1235.6231319459	6	2	90050.5629444042	52142.4768291370	37908.0861152673	0.0000000000	379.9493166531	0.0000000000	954.3570251389	595.7509541123	16	14	379.9493166531	3|11
1	CURRENT_LANE_TIERS_MQC_1.50	1	REALIZED	1235.6231319459	6	3	74194.9445234881	58320.6653260534	15874.2791974347	0.0000000000	158.2953935207	0.0000000000	1514.0360630925	903.9448135311	17	11	158.2953935207	3|7|11
1	CURRENT_LANE_TIERS_MQC_1.50	1	REALIZED	1235.6231319459	6	4	62997.9752341696	54276.3648237274	8721.6104104423	0.0000000000	100.2023978334	0.0000000000	1594.5502472704	981.9468469200	20	7	100.2023978334	0|3|6|11
1	CURRENT_LANE_TIERS_MQC_1.50	1	REALIZED	1235.6231319459	6	5	56785.7450216004	51416.4571123860	5256.2275017436	113.0604074708	50.8433263975	7.4275620281	1973.0469779893	1167.0835445939	20	5	50.8433263975	0|1|3|6|11
1	CURRENT_LANE_TIERS_MQC_1.50	1	REALIZED	1235.6231319459	6	6	53886.6736649149	49446.0047254553	2899.0701078138	1541.5988316458	27.8080952063	62.6228804492	2343.3646867438	1260.6435735853	20	3	27.8080952063	0|1|5|6|7|11
1	CURRENT_LANE_TIERS_MQC_1.50	1	REALIZED	1235.6231319459	6	7	54088.6839737688	49627.8518421855	343.4922637397	4117.3398678436	4.5987702587	254.8688278068	2569.7355350660	1485.8931894940	20	2	4.5987702587	0|1|2|3|6|10|11
1	CURRENT_LANE_TIERS_MQC_1.50	1	REALIZED	1235.6231319459	6	8	54700.5061303486	46722.2240764247	1077.5254130319	6900.7566408920	6.9547716963	376.6780932899	2989.9957670403	1605.3464535395	20	1	6.9547716963	0|1|2|5|6|7|9|11
1	CURRENT_LANE_TIERS_MQC_1.50	1	REALIZED	1235.6231319459	6	9	56513.9399217158	45477.8893938531	1077.5254130319	9958.5251148307	6.9547716963	571.7313636481	3401.2386345146	1800.3997238977	20	1	6.9547716963	0|1|2|5|6|7|8|9|11
1	PERSISTENT_CARRIER_FACTOR	1	REALIZED	1235.6231319459	7	2	91469.4107776209	50376.1937705111	41093.2170071098	0.0000000000	409.7311330407	0.0000000000	906.4307099933	361.5579436623	15	14	409.7311330407	3|8
1	PERSISTENT_CARRIER_FACTOR	1	REALIZED	1235.6231319459	7	3	81801.9095650733	57865.5444093663	23936.3651557070	0.0000000000	244.4010480919	0.0000000000	1225.0431063326	466.3835733069	17	12	244.4010480919	2|3|8
1	PERSISTENT_CARRIER_FACTOR	1	REALIZED	1235.6231319459	7	4	73536.2652856937	65651.2027847260	7885.0625009678	0.0000000000	88.3178799149	0.0000000000	1497.3378091508	630.2638977461	20	8	88.3178799149	1|2|3|4
1	PERSISTENT_CARRIER_FACTOR	1	REALIZED	1235.6231319459	7	5	70138.0467948194	66310.3598588265	3827.6869359929	0.0000000000	56.1350664600	0.0000000000	1803.1643224707	718.6971075513	20	7	56.1350664600	1|2|3|4|5
1	PERSISTENT_CARRIER_FACTOR	1	REALIZED	1235.6231319459	7	6	68983.8543919645	68302.3975688403	681.4568231242	0.0000000000	4.9752418699	0.0000000000	2131.1830064279	843.6733978763	20	3	4.9752418699	1|2|3|4|5|9
1	PERSISTENT_CARRIER_FACTOR	1	REALIZED	1235.6231319459	7	7	68731.5910608863	68406.4655072061	325.1255536801	0.0000000000	2.1495294852	0.0000000000	2542.4258739022	973.7089114484	20	2	2.1495294852	1|2|3|4|5|8|9
1	PERSISTENT_CARRIER_FACTOR	1	REALIZED	1235.6231319459	7	8	69775.0033962113	69775.0033962113	0.0000000000	0.0000000000	0.0000000000	0.0000000000	2820.5020346396	1081.4230450706	20	0	0.0000000000	1|2|3|4|5|8|9|10
1	PERSISTENT_CARRIER_FACTOR	1	REALIZED	1235.6231319459	7	9	71060.7548153158	71060.7548153157	0.0000000000	0.0000000000	0.0000000000	0.0000000000	3165.3033759784	1207.9586872309	20	0	0.0000000000	1|2|3|4|5|6|8|9|10
1	PERSISTENT_CARRIER_FACTOR_WIDE	1	REALIZED	1235.6231319459	6	2	89782.0363938614	48688.8193867515	41093.2170071098	0.0000000000	409.7311330407	0.0000000000	906.4307099933	361.5579436623	15	14	409.7311330407	3|8
1	PERSISTENT_CARRIER_FACTOR_WIDE	1	REALIZED	1235.6231319459	6	3	79180.9761740695	55244.6110183625	23936.3651557070	0.0000000000	244.4010480919	0.0000000000	1225.0431063326	466.3835733069	17	12	244.4010480919	2|3|8
1	PERSISTENT_CARRIER_FACTOR_WIDE	1	REALIZED	1235.6231319459	6	4	70462.3570031351	62577.2945021674	7885.0625009678	0.0000000000	88.3178799149	0.0000000000	1497.3378091508	630.2638977461	20	8	88.3178799149	1|2|3|4
1	PERSISTENT_CARRIER_FACTOR_WIDE	1	REALIZED	1235.6231319459	6	5	66417.2878571699	62589.6009211771	3827.6869359929	0.0000000000	56.1350664600	0.0000000000	1803.1643224707	718.6971075513	20	7	56.1350664600	1|2|3|4|5
1	PERSISTENT_CARRIER_FACTOR_WIDE	1	REALIZED	1235.6231319459	6	6	65505.1968279362	64823.7400048121	681.4568231242	0.0000000000	4.9752418699	0.0000000000	2131.1830064279	843.6733978763	20	3	4.9752418699	1|2|3|4|5|9
1	PERSISTENT_CARRIER_FACTOR_WIDE	1	REALIZED	1235.6231319459	6	7	65547.4917404508	65222.3661867707	325.1255536801	0.0000000000	2.1495294852	0.0000000000	2542.4258739022	973.7089114484	20	2	2.1495294852	1|2|3|4|5|8|9
1	PERSISTENT_CARRIER_FACTOR_WIDE	1	REALIZED	1235.6231319459	6	8	67275.0042120022	67275.0042120022	0.0000000000	0.0000000000	0.0000000000	0.0000000000	2820.5020346396	1081.4230450706	20	0	0.0000000000	1|2|3|4|5|8|9|10
1	PERSISTENT_CARRIER_FACTOR_WIDE	1	REALIZED	1235.6231319459	6	9	69287.0023524435	68956.8754432954	0.0000000000	330.1269091481	0.0000000000	12.9125493659	3165.3033759784	1207.9586872309	20	0	0.0000000000	1|2|3|4|5|6|8|9|10
1	PERSISTENT_WIDE_MQC_1.25	1	REALIZED	1235.6231319459	6	2	89782.0363938614	48688.8193867515	41093.2170071098	0.0000000000	409.7311330407	0.0000000000	906.4307099933	451.9474295779	15	14	409.7311330407	3|8
1	PERSISTENT_WIDE_MQC_1.25	1	REALIZED	1235.6231319459	6	3	79180.9761740695	55244.6110183625	23936.3651557070	0.0000000000	244.4010480919	0.0000000000	1225.0431063326	582.9794666336	17	12	244.4010480919	2|3|8
1	PERSISTENT_WIDE_MQC_1.25	1	REALIZED	1235.6231319459	6	4	70462.3570031351	62577.2945021674	7885.0625009678	0.0000000000	88.3178799149	0.0000000000	1497.3378091508	787.8298721826	20	8	88.3178799149	1|2|3|4
1	PERSISTENT_WIDE_MQC_1.25	1	REALIZED	1235.6231319459	6	5	66417.2878571699	62589.6009211771	3827.6869359929	0.0000000000	56.1350664600	0.0000000000	1803.1643224707	898.3713844392	20	7	56.1350664600	1|2|3|4|5
1	PERSISTENT_WIDE_MQC_1.25	1	REALIZED	1235.6231319459	6	6	65897.1952954119	65215.7384722878	681.4568231242	0.0000000000	4.9752418699	0.0000000000	2131.1830064279	1054.5917473454	20	3	4.9752418699	1|2|3|4|5|9
1	PERSISTENT_WIDE_MQC_1.25	1	REALIZED	1235.6231319459	6	7	66663.2454442637	66338.1198905836	325.1255536801	0.0000000000	2.1495294852	0.0000000000	2542.4258739022	1217.1361393105	20	2	2.1495294852	1|2|3|4|5|8|9
1	PERSISTENT_WIDE_MQC_1.25	1	REALIZED	1235.6231319459	6	8	70112.1409748622	66800.8191367340	0.0000000000	3311.3218381281	0.0000000000	116.1556743923	2820.5020346396	1351.7788063382	20	0	0.0000000000	1|2|3|4|5|8|9|10
1	PERSISTENT_WIDE_MQC_1.25	1	REALIZED	1235.6231319459	6	9	74413.8849571314	66920.2362482322	0.0000000000	7493.6487088993	0.0000000000	274.3252270927	3165.3033759784	1509.9483590386	20	0	0.0000000000	1|2|3|4|5|6|8|9|10
1	PERSISTENT_WIDE_MQC_1.50	1	REALIZED	1235.6231319459	5	2	89782.0363938614	48688.8193867515	41093.2170071098	0.0000000000	409.7311330407	0.0000000000	906.4307099933	542.3369154935	15	14	409.7311330407	3|8
1	PERSISTENT_WIDE_MQC_1.50	1	REALIZED	1235.6231319459	5	3	79180.9761740695	55244.6110183625	23936.3651557070	0.0000000000	244.4010480919	0.0000000000	1225.0431063326	699.5753599603	17	12	244.4010480919	2|3|8
1	PERSISTENT_WIDE_MQC_1.50	1	REALIZED	1235.6231319459	5	4	70462.3570031351	62577.2945021674	7885.0625009678	0.0000000000	88.3178799149	0.0000000000	1497.3378091508	945.3958466192	20	8	88.3178799149	1|2|3|4
1	PERSISTENT_WIDE_MQC_1.50	1	REALIZED	1235.6231319459	5	5	66662.7529710458	62835.0660350529	3827.6869359929	0.0000000000	56.1350664600	0.0000000000	1803.1643224707	1078.0456613270	20	7	56.1350664600	1|2|3|4|5
1	PERSISTENT_WIDE_MQC_1.50	1	REALIZED	1235.6231319459	5	6	67339.1751668249	65833.6181665532	681.4568231242	824.1001771476	4.9752418699	34.8622067384	2131.1830064279	1265.5100968144	20	3	4.9752418699	1|2|3|4|5|9
1	PERSISTENT_WIDE_MQC_1.50	1	REALIZED	1235.6231319459	5	7	70761.1001413665	65293.4773163595	325.1255536801	5142.4972713268	2.1495294852	227.0897647119	2542.4258739022	1460.5633671726	20	2	2.1495294852	1|2|3|4|5|8|9
1	PERSISTENT_WIDE_MQC_1.50	1	REALIZED	1235.6231319459	5	8	75289.3608837430	68684.7103573677	103.8771263705	6500.7734000048	0.6704637214	229.7017174865	2670.1155334594	1464.6543857110	20	1	0.6704637214	1|2|4|5|6|8|9|10
1	PERSISTENT_WIDE_MQC_1.50	1	REALIZED	1235.6231319459	5	9	80626.9724153149	66473.4653121353	0.0000000000	14153.5071031796	0.0000000000	576.3148989004	3165.3033759784	1811.9380308463	20	0	0.0000000000	1|2|3|4|5|6|8|9|10
1	CURRENT_LANE_TIERS	1	CONDITIONAL_MEAN	1637.1150058755	9	2	130603.9053523463	56476.9246970927	74126.9806552535	0.0000000000	693.5822516724	0.0000000000	954.3570251389	397.1673027416	16	19	693.5822516724	3|11
1	CURRENT_LANE_TIERS	1	CONDITIONAL_MEAN	1637.1150058755	9	3	110045.6709535187	77969.9969678165	32075.6739857022	0.0000000000	299.7940945607	0.0000000000	1514.0360630925	602.6298756874	17	17	299.7940945607	3|7|11
1	CURRENT_LANE_TIERS	1	CONDITIONAL_MEAN	1637.1150058755	9	4	95139.8355411660	79807.0885562129	15332.7469849530	0.0000000000	141.6073744448	0.0000000000	1842.0547470497	727.6061660124	18	12	141.6073744448	3|7|9|11
1	CURRENT_LANE_TIERS	1	CONDITIONAL_MEAN	1637.1150058755	9	5	82939.9736285840	74525.1082002695	8414.8654283144	0.0000000000	70.7064040140	0.0000000000	2137.4466278425	858.5344523905	20	8	70.7064040140	0|3|7|9|11
1	CURRENT_LANE_TIERS	1	CONDITIONAL_MEAN	1637.1150058755	9	6	74960.1188910031	71176.6994636749	3783.4194273283	0.0000000000	27.0623460003	0.0000000000	2482.2479691813	985.0700945508	20	5	27.0623460003	0|3|6|7|9|11
1	CURRENT_LANE_TIERS	1	CONDITIONAL_MEAN	1637.1150058755	9	7	68851.2516171204	65338.0642335573	3513.1873835631	0.0000000000	24.9194017844	0.0000000000	2893.4908366556	1115.1056081229	20	4	24.9194017844	0|3|6|7|8|9|11
1	CURRENT_LANE_TIERS	1	CONDITIONAL_MEAN	1637.1150058755	9	8	63918.3993335864	63049.6484596029	868.7508739835	0.0000000000	5.6072589254	0.0000000000	2990.3846901583	1140.7816339152	20	1	5.6072589254	0|1|3|6|8|9|10|11
1	CURRENT_LANE_TIERS	1	CONDITIONAL_MEAN	1637.1150058755	9	9	61631.5537273746	60762.8028533911	868.7508739835	0.0000000000	5.6072589254	0.0000000000	3550.0637281119	1346.2442068611	20	1	5.6072589254	0|1|3|6|7|8|9|10|11
1	CURRENT_LANE_TIERS_MQC_1.50	1	CONDITIONAL_MEAN	1637.1150058755	9	2	130603.9053523463	56476.9246970927	74126.9806552535	0.0000000000	693.5822516724	0.0000000000	954.3570251389	595.7509541123	16	19	693.5822516724	3|11
1	CURRENT_LANE_TIERS_MQC_1.50	1	CONDITIONAL_MEAN	1637.1150058755	9	3	110045.6709535187	77969.9969678165	32075.6739857022	0.0000000000	299.7940945607	0.0000000000	1514.0360630925	903.9448135311	17	17	299.7940945607	3|7|11
1	CURRENT_LANE_TIERS_MQC_1.50	1	CONDITIONAL_MEAN	1637.1150058755	9	4	95139.8355411660	79807.0885562129	15332.7469849530	0.0000000000	141.6073744448	0.0000000000	1842.0547470497	1091.4092490186	18	12	141.6073744448	3|7|9|11
1	CURRENT_LANE_TIERS_MQC_1.50	1	CONDITIONAL_MEAN	1637.1150058755	9	5	82939.9736285840	74525.1082002695	8414.8654283144	0.0000000000	70.7064040140	0.0000000000	2137.4466278425	1287.8016785857	20	8	70.7064040140	0|3|7|9|11
1	CURRENT_LANE_TIERS_MQC_1.50	1	CONDITIONAL_MEAN	1637.1150058755	9	6	75537.0133125338	71723.7342563637	3783.4194273283	29.8596288419	27.0623460003	1.9616437825	2482.2479691813	1477.6051418262	20	5	27.0623460003	0|3|6|7|9|11
1	CURRENT_LANE_TIERS_MQC_1.50	1	CONDITIONAL_MEAN	1637.1150058755	9	7	70743.8013322181	68577.4172765103	1572.1037710999	594.2802846079	12.2380145610	41.1641700106	2611.8879594394	1526.0357531988	20	5	12.2380145610	0|3|6|8|9|10|11
1	CURRENT_LANE_TIERS_MQC_1.50	1	CONDITIONAL_MEAN	1637.1150058755	9	8	66366.4662169301	63923.8269152087	868.7508739835	1573.8884277378	5.6072589254	91.2247516853	2990.3846901583	1711.1724508728	20	1	5.6072589254	0|1|3|6|8|9|10|11
1	CURRENT_LANE_TIERS_MQC_1.50	1	CONDITIONAL_MEAN	1637.1150058755	9	9	66115.1825680215	62588.8404594973	0.0000000000	3526.3421085242	0.0000000000	241.7626267649	3308.9970864976	1868.4108953396	20	0	0.0000000000	0|1|2|3|6|8|9|10|11
1	PERSISTENT_CARRIER_FACTOR	1	CONDITIONAL_MEAN	1637.1150058755	8	2	133981.9122358629	64209.5859278365	69772.3263080264	0.0000000000	672.1232628528	0.0000000000	970.9219054280	335.4980865180	13	18	672.1232628528	7|8
1	PERSISTENT_CARRIER_FACTOR	1	CONDITIONAL_MEAN	1637.1150058755	8	3	114681.0677251271	79624.3367139799	35056.7310111472	0.0000000000	321.3540524525	0.0000000000	1466.1097479470	567.0205166082	15	15	321.3540524525	3|7|8
1	PERSISTENT_CARRIER_FACTOR	1	CONDITIONAL_MEAN	1637.1150058755	8	4	103913.0772194277	85769.1499989589	18143.9272204687	0.0000000000	185.5111859655	0.0000000000	1539.4902335242	657.0256068826	19	15	185.5111859655	3|4|8|9
1	PERSISTENT_CARRIER_FACTOR	1	CONDITIONAL_MEAN	1637.1150058755	8	5	96932.6553630039	87767.4528750033	9165.2024880006	0.0000000000	87.6968191960	0.0000000000	1858.1026298635	761.8512365272	19	9	87.6968191960	2|3|4|8|9
1	PERSISTENT_CARRIER_FACTOR	1	CONDITIONAL_MEAN	1637.1150058755	8	6	93167.1639674014	89207.1262442328	3960.0377231687	0.0000000000	48.7528152668	0.0000000000	2163.9291431833	850.2844463324	20	6	48.7528152668	2|3|4|5|8|9
1	PERSISTENT_CARRIER_FACTOR	1	CONDITIONAL_MEAN	1637.1150058755	8	7	91633.5339832975	90836.8519493373	796.6820339602	0.0000000000	9.1769187803	0.0000000000	2442.0053039207	957.9985799546	20	3	9.1769187803	2|3|4|5|8|9|10
1	PERSISTENT_CARRIER_FACTOR	1	CONDITIONAL_MEAN	1637.1150058755	8	8	90782.2485294917	90782.2485294918	0.0000000000	0.0000000000	0.0000000000	0.0000000000	2820.5020346396	1081.4230450706	20	0	0.0000000000	1|2|3|4|5|8|9|10
1	PERSISTENT_CARRIER_FACTOR	1	CONDITIONAL_MEAN	1637.1150058755	8	9	91193.6577835534	91193.6577835535	0.0000000000	0.0000000000	0.0000000000	0.0000000000	3380.1810725932	1286.8856180164	20	0	0.0000000000	1|2|3|4|5|7|8|9|10
1	PERSISTENT_CARRIER_FACTOR_WIDE	1	CONDITIONAL_MEAN	1637.1150058755	8	2	133513.2097411493	53296.9954827578	80216.2142583915	0.0000000000	741.8434670976	0.0000000000	906.4307099933	361.5579436623	15	19	741.8434670976	3|8
1	PERSISTENT_CARRIER_FACTOR_WIDE	1	CONDITIONAL_MEAN	1637.1150058755	8	3	111964.1122549913	70331.2908439592	41632.8214110321	0.0000000000	446.5298854841	0.0000000000	1211.4715495670	532.0493165577	19	17	446.5298854841	3|4|8
1	PERSISTENT_CARRIER_FACTOR_WIDE	1	CONDITIONAL_MEAN	1637.1150058755	8	4	101532.8173899079	83388.8901694392	18143.9272204687	0.0000000000	185.5111859655	0.0000000000	1539.4902335242	657.0256068826	19	15	185.5111859655	3|4|8|9
1	PERSISTENT_CARRIER_FACTOR_WIDE	1	CONDITIONAL_MEAN	1637.1150058755	8	5	93607.0748959166	84441.8724079160	9165.2024880006	0.0000000000	87.6968191960	0.0000000000	1858.1026298635	761.8512365272	19	9	87.6968191960	2|3|4|8|9
1	PERSISTENT_CARRIER_FACTOR_WIDE	1	CONDITIONAL_MEAN	1637.1150058755	8	6	88985.5655922491	85025.5278690805	3960.0377231687	0.0000000000	48.7528152668	0.0000000000	2163.9291431833	850.2844463324	20	6	48.7528152668	2|3|4|5|8|9
1	PERSISTENT_CARRIER_FACTOR_WIDE	1	CONDITIONAL_MEAN	1637.1150058755	8	7	87643.2007851460	86846.5187511858	796.6820339602	0.0000000000	9.1769187803	0.0000000000	2442.0053039207	957.9985799546	20	3	9.1769187803	2|3|4|5|8|9|10
1	PERSISTENT_CARRIER_FACTOR_WIDE	1	CONDITIONAL_MEAN	1637.1150058755	8	8	87072.2352258957	87072.2352258957	0.0000000000	0.0000000000	0.0000000000	0.0000000000	2820.5020346396	1081.4230450706	20	0	0.0000000000	1|2|3|4|5|8|9|10
1	PERSISTENT_CARRIER_FACTOR_WIDE	1	CONDITIONAL_MEAN	1637.1150058755	8	9	88104.5704427652	88104.5704427652	0.0000000000	0.0000000000	0.0000000000	0.0000000000	3380.1810725932	1286.8856180164	20	0	0.0000000000	1|2|3|4|5|7|8|9|10
1	PERSISTENT_WIDE_MQC_1.25	1	CONDITIONAL_MEAN	1637.1150058755	7	2	133513.2097411493	53296.9954827578	80216.2142583915	0.0000000000	741.8434670976	0.0000000000	906.4307099933	451.9474295779	15	19	741.8434670976	3|8
1	PERSISTENT_WIDE_MQC_1.25	1	CONDITIONAL_MEAN	1637.1150058755	7	3	111964.1122549913	70331.2908439592	41632.8214110321	0.0000000000	446.5298854841	0.0000000000	1211.4715495670	665.0616456971	19	17	446.5298854841	3|4|8
1	PERSISTENT_WIDE_MQC_1.25	1	CONDITIONAL_MEAN	1637.1150058755	7	4	101532.8173899079	83388.8901694392	18143.9272204687	0.0000000000	185.5111859655	0.0000000000	1539.4902335242	821.2820086033	19	15	185.5111859655	3|4|8|9
1	PERSISTENT_WIDE_MQC_1.25	1	CONDITIONAL_MEAN	1637.1150058755	7	5	93607.0748959166	84441.8724079160	9165.2024880006	0.0000000000	87.6968191960	0.0000000000	1858.1026298635	952.3140456590	19	9	87.6968191960	2|3|4|8|9
1	PERSISTENT_WIDE_MQC_1.25	1	CONDITIONAL_MEAN	1637.1150058755	7	6	88991.9259879216	85031.8882647529	3960.0377231687	0.0000000000	48.7528152668	0.0000000000	2163.9291431833	1062.8555579155	20	6	48.7528152668	2|3|4|5|8|9
1	PERSISTENT_WIDE_MQC_1.25	1	CONDITIONAL_MEAN	1637.1150058755	7	7	87951.8914363778	85452.1012939285	2499.7901424492	0.0000000000	35.1395541324	0.0000000000	2542.4258739022	1217.1361393105	20	4	35.1395541324	1|2|3|4|5|8|9
1	PERSISTENT_WIDE_MQC_1.25	1	CONDITIONAL_MEAN	1637.1150058755	7	8	87978.2089062942	87978.2089062941	0.0000000000	0.0000000000	0.0000000000	0.0000000000	2820.5020346396	1351.7788063382	20	0	0.0000000000	1|2|3|4|5|8|9|10
1	PERSISTENT_WIDE_MQC_1.25	1	CONDITIONAL_MEAN	1637.1150058755	7	9	90387.3251098297	90387.3251098298	0.0000000000	0.0000000000	0.0000000000	0.0000000000	3165.3033759784	1509.9483590386	20	0	0.0000000000	1|2|3|4|5|6|8|9|10
1	PERSISTENT_WIDE_MQC_1.50	1	CONDITIONAL_MEAN	1637.1150058755	7	2	133513.2097411493	53296.9954827578	80216.2142583915	0.0000000000	741.8434670976	0.0000000000	906.4307099933	542.3369154935	15	19	741.8434670976	3|8
1	PERSISTENT_WIDE_MQC_1.50	1	CONDITIONAL_MEAN	1637.1150058755	7	3	111964.1122549913	70331.2908439592	41632.8214110321	0.0000000000	446.5298854841	0.0000000000	1211.4715495670	798.0739748365	19	17	446.5298854841	3|4|8
1	PERSISTENT_WIDE_MQC_1.50	1	CONDITIONAL_MEAN	1637.1150058755	7	4	101532.8173899079	83388.8901694392	18143.9272204687	0.0000000000	185.5111859655	0.0000000000	1539.4902335242	985.5384103239	19	15	185.5111859655	3|4|8|9
1	PERSISTENT_WIDE_MQC_1.50	1	CONDITIONAL_MEAN	1637.1150058755	7	5	93607.0748959166	84441.8724079160	9165.2024880006	0.0000000000	87.6968191960	0.0000000000	1858.1026298635	1142.7768547908	19	9	87.6968191960	2|3|4|8|9
1	PERSISTENT_WIDE_MQC_1.50	1	CONDITIONAL_MEAN	1637.1150058755	7	6	89040.8181443833	85080.7804212146	3960.0377231687	0.0000000000	48.7528152668	0.0000000000	2163.9291431833	1275.4266694986	20	6	48.7528152668	2|3|4|5|8|9
1	PERSISTENT_WIDE_MQC_1.50	1	CONDITIONAL_MEAN	1637.1150058755	7	7	88804.3799667089	86304.5898242597	2499.7901424492	0.0000000000	35.1395541324	0.0000000000	2542.4258739022	1460.5633671726	20	4	35.1395541324	1|2|3|4|5|8|9
1	PERSISTENT_WIDE_MQC_1.50	1	CONDITIONAL_MEAN	1637.1150058755	7	8	89805.9789633175	89805.9789633175	0.0000000000	0.0000000000	0.0000000000	0.0000000000	2820.5020346396	1622.1345676058	20	0	0.0000000000	1|2|3|4|5|8|9|10
1	PERSISTENT_WIDE_MQC_1.50	1	CONDITIONAL_MEAN	1637.1150058755	7	9	94629.4782274548	89866.4526675176	0.0000000000	4763.0255599372	0.0000000000	174.8230249709	3165.3033759784	1811.9380308463	20	0	0.0000000000	1|2|3|4|5|6|8|9|10
1	CURRENT_LANE_TIERS	2	REALIZED	2083.6705462960	9	2	184776.4685494317	48309.6694159967	136466.7991334350	0.0000000000	1230.7768027040	0.0000000000	954.3570251389	397.1673027416	16	18	1230.7768027040	3|11
1	CURRENT_LANE_TIERS	2	REALIZED	2083.6705462960	9	3	164399.9258882463	62462.3483024772	101937.5775857689	0.0000000000	904.3491657530	0.0000000000	1282.3757090961	522.1435930665	18	17	904.3491657530	3|9|11
1	CURRENT_LANE_TIERS	2	REALIZED	2083.6705462960	9	4	147092.7195576665	74569.0470167014	72523.6725409650	0.0000000000	684.4934582014	0.0000000000	1693.6185765704	652.1791066386	19	14	684.4934582014	3|8|9|11
1	CURRENT_LANE_TIERS	2	REALIZED	2083.6705462960	9	5	133791.4580277340	80440.9995592821	53350.4584684518	0.0000000000	490.7494633673	0.0000000000	2253.2976145241	857.6416795845	19	11	490.7494633673	3|7|8|9|11
1	CURRENT_LANE_TIERS	2	REALIZED	2083.6705462960	9	6	123050.1410039922	79828.7512331061	43221.3897708860	0.0000000000	378.1974806558	0.0000000000	2431.9983835167	880.4720009883	19	9	378.1974806558	0|1|7|8|9|11
1	CURRENT_LANE_TIERS	2	REALIZED	2083.6705462960	9	7	112546.0996514432	86431.8656054902	26114.2340459530	0.0000000000	240.7491403060	0.0000000000	2737.8248968366	968.9052107936	20	8	240.7491403060	0|1|5|7|8|9|11
1	CURRENT_LANE_TIERS	2	REALIZED	2083.6705462960	9	8	103280.4309390566	86757.8250974978	16522.6058415588	0.0000000000	158.6284186833	0.0000000000	3015.9010575740	1076.6193444157	20	8	158.6284186833	0|1|5|7|8|9|10|11
1	CURRENT_LANE_TIERS	2	REALIZED	2083.6705462960	9	9	97864.3678096048	89093.7847517113	8770.5830578935	0.0000000000	78.5309353714	0.0000000000	3511.0889000930	1308.1417745059	20	5	78.5309353714	0|1|3|5|7|8|9|10|11
1	CURRENT_LANE_TIERS_MQC_1.50	2	REALIZED	2083.6705462960	9	2	184776.4685494317	48309.6694159967	136466.7991334350	0.0000000000	1230.7768027040	0.0000000000	954.3570251389	595.7509541123	16	18	1230.7768027040	3|11
1	CURRENT_LANE_TIERS_MQC_1.50	2	REALIZED	2083.6705462960	9	3	164399.9258882463	62462.3483024772	101937.5775857689	0.0000000000	904.3491657530	0.0000000000	1282.3757090961	783.2153895998	18	17	904.3491657530	3|9|11
1	CURRENT_LANE_TIERS_MQC_1.50	2	REALIZED	2083.6705462960	9	4	147092.7195576665	74569.0470167014	72523.6725409650	0.0000000000	684.4934582014	0.0000000000	1693.6185765704	978.2686599579	19	14	684.4934582014	3|8|9|11
1	CURRENT_LANE_TIERS_MQC_1.50	2	REALIZED	2083.6705462960	9	5	133954.4043452943	80603.9458768425	53350.4584684518	0.0000000000	490.7494633673	0.0000000000	2253.2976145241	1286.4625193767	19	11	490.7494633673	3|7|8|9|11
1	CURRENT_LANE_TIERS_MQC_1.50	2	REALIZED	2083.6705462960	9	6	123050.1410039922	79828.7512331061	43221.3897708860	0.0000000000	378.1974806558	0.0000000000	2431.9983835167	1320.7080014825	19	9	378.1974806558	0|1|7|8|9|11
1	CURRENT_LANE_TIERS_MQC_1.50	2	REALIZED	2083.6705462960	9	7	112560.7078090363	86446.4737630833	26114.2340459530	0.0000000000	240.7491403060	0.0000000000	2737.8248968366	1453.3578161903	20	8	240.7491403060	0|1|5|7|8|9|11
