design	replication	query	method	status	certified	objective	gap	solve_sec	ess	selected_count	selected	nominal_total	context_market	context_trend	context_promotion	context_attention	oos_mean	oos_sd	oos_q95	oos_cvar95	oos_max	spot_share	mqc_penalty
DENSE_WIDE_POSITIVE	3	3	CSAA	Optimal	true	78947.6410796527	0.000000000	0.607758	29.2238539644	9	0|1|4|5|6|7|8|9|10	2020.6007846808	0.9129541553	1.0000000000	0.2031994514	0.2141196497	83578.5532765540	28868.6055745849	139635.0764357762	165956.8231914729	226603.6660595828	0.0253775618	474.7908225920
DENSE_WIDE_POSITIVE	3	4	D	Optimal	true	66873.6583878676	0.000000000	0.003862	1.0000000000	9	0|1|4|5|6|7|8|9|10	1679.4822444924	0.0101001660	1.0000000000	0.1383652157	0.6616850247	65956.2014005499	24025.7534614926	110232.6750354589	142792.6251886316	259432.3374055404	0.0159776465	1499.0332312021
DENSE_WIDE_POSITIVE	3	4	SAA	Optimal	true	76492.6740194429	0.000000000	0.733663	60.0000000000	9	0|1|4|5|6|7|8|9|10	1679.4822444924	0.0101001660	1.0000000000	0.1383652157	0.6616850247	65956.2014005499	24025.7534614926	110232.6750354589	142792.6251886316	259432.3374055404	0.0159776465	1499.0332312021
DENSE_WIDE_POSITIVE	3	4	CSAA	Optimal	true	76891.5449886841	0.000000000	0.719386	36.1651645811	9	0|1|4|5|6|7|8|9|10	1679.4822444924	0.0101001660	1.0000000000	0.1383652157	0.6616850247	65956.2014005499	24025.7534614926	110232.6750354589	142792.6251886316	259432.3374055404	0.0159776465	1499.0332312021
DENSE_WIDE_POSITIVE	3	5	D	Optimal	true	66873.6583878676	0.000000000	0.003862	1.0000000000	9	0|1|4|5|6|7|8|9|10	1753.6414039041	0.4651796302	1.0000000000	0.0459317246	0.3280962762	71175.6050688338	24290.8471990062	119017.3661496525	144330.3434635843	206855.0019718163	0.0190422022	1001.8374248163
DENSE_WIDE_POSITIVE	3	5	SAA	Optimal	true	76492.6740194429	0.000000000	0.733663	60.0000000000	9	0|1|4|5|6|7|8|9|10	1753.6414039041	0.4651796302	1.0000000000	0.0459317246	0.3280962762	71175.6050688338	24290.8471990062	119017.3661496525	144330.3434635843	206855.0019718163	0.0190422022	1001.8374248163
DENSE_WIDE_POSITIVE	3	5	CSAA	Optimal	true	75395.1166554259	0.000000000	0.683756	34.7717071157	9	0|1|4|5|6|7|8|9|10	1753.6414039041	0.4651796302	1.0000000000	0.0459317246	0.3280962762	71175.6050688338	24290.8471990062	119017.3661496525	144330.3434635843	206855.0019718163	0.0190422022	1001.8374248163
DENSE_WIDE_POSITIVE	3	6	D	Optimal	true	66873.6583878676	0.000000000	0.003862	1.0000000000	9	0|1|4|5|6|7|8|9|10	2507.2197308190	0.8090401058	1.0000000000	0.7942937123	0.9420830273	115334.7113734887	41612.1383732233	194473.7949946975	223036.8600704808	297024.6820241430	0.0489456981	184.5506599623
DENSE_WIDE_POSITIVE	3	6	SAA	Optimal	true	76492.6740194429	0.000000000	0.733663	60.0000000000	9	0|1|4|5|6|7|8|9|10	2507.2197308190	0.8090401058	1.0000000000	0.7942937123	0.9420830273	115334.7113734887	41612.1383732233	194473.7949946975	223036.8600704808	297024.6820241430	0.0489456981	184.5506599623
DENSE_WIDE_POSITIVE	3	6	CSAA	Optimal	true	86780.1399916917	0.000000000	0.723126	28.5094246828	9	0|1|4|5|6|7|8|9|10	2507.2197308190	0.8090401058	1.0000000000	0.7942937123	0.9420830273	115334.7113734887	41612.1383732233	194473.7949946975	223036.8600704808	297024.6820241430	0.0489456981	184.5506599623
DENSE_WIDE_POSITIVE	3	7	D	Optimal	true	66873.6583878676	0.000000000	0.003862	1.0000000000	9	0|1|4|5|6|7|8|9|10	1833.4295747469	0.1616496041	1.0000000000	0.0998112452	0.9161376923	77514.4538893236	28383.0675116799	131158.1724894892	158306.4542963911	268473.7351578264	0.0238282685	822.2767472697
DENSE_WIDE_POSITIVE	3	7	SAA	Optimal	true	76492.6740194429	0.000000000	0.733663	60.0000000000	9	0|1|4|5|6|7|8|9|10	1833.4295747469	0.1616496041	1.0000000000	0.0998112452	0.9161376923	77514.4538893236	28383.0675116799	131158.1724894892	158306.4542963911	268473.7351578264	0.0238282685	822.2767472697
DENSE_WIDE_POSITIVE	3	7	CSAA	Optimal	true	80142.1905281188	8.304223311e-05	0.686511	31.0039359241	9	0|1|4|5|6|7|8|9|10	1833.4295747469	0.1616496041	1.0000000000	0.0998112452	0.9161376923	77514.4538893236	28383.0675116799	131158.1724894892	158306.4542963911	268473.7351578264	0.0238282685	822.2767472697
DENSE_WIDE_POSITIVE	3	8	D	Optimal	true	66873.6583878676	0.000000000	0.003862	1.0000000000	9	0|1|4|5|6|7|8|9|10	2262.1149671337	0.9520027012	1.0000000000	0.3876602627	0.5848049871	99500.1253549779	36430.5795302871	172315.2921451872	205136.8543326102	264876.3260197436	0.0351306847	265.0679266168
DENSE_WIDE_POSITIVE	3	8	SAA	Optimal	true	76492.6740194429	0.000000000	0.733663	60.0000000000	9	0|1|4|5|6|7|8|9|10	2262.1149671337	0.9520027012	1.0000000000	0.3876602627	0.5848049871	99500.1253549779	36430.5795302871	172315.2921451872	205136.8543326102	264876.3260197436	0.0351306847	265.0679266168
DENSE_WIDE_POSITIVE	3	8	CSAA	Optimal	true	83401.2138686816	0.000000000	0.714642	32.9581752185	9	0|1|4|5|6|7|8|9|10	2262.1149671337	0.9520027012	1.0000000000	0.3876602627	0.5848049871	99500.1253549779	36430.5795302871	172315.2921451872	205136.8543326102	264876.3260197436	0.0351306847	265.0679266168
DENSE_WIDE_POSITIVE	3	9	D	Optimal	true	66873.6583878676	0.000000000	0.003862	1.0000000000	9	0|1|4|5|6|7|8|9|10	1607.1684097831	0.1075470100	1.0000000000	0.0609101202	0.4218418636	65248.6223736920	22121.3254482680	111695.0063558943	131879.4936931172	172580.5733768162	0.0141004333	1578.4607634507
DENSE_WIDE_POSITIVE	3	9	SAA	Optimal	true	76492.6740194429	0.000000000	0.733663	60.0000000000	9	0|1|4|5|6|7|8|9|10	1607.1684097831	0.1075470100	1.0000000000	0.0609101202	0.4218418636	65248.6223736920	22121.3254482680	111695.0063558943	131879.4936931172	172580.5733768162	0.0141004333	1578.4607634507
DENSE_WIDE_POSITIVE	3	9	CSAA	Optimal	true	74720.7735034066	0.000000000	0.629599	30.7164664710	9	0|1|4|5|6|7|8|9|10	1607.1684097831	0.1075470100	1.0000000000	0.0609101202	0.4218418636	65248.6223736920	22121.3254482680	111695.0063558943	131879.4936931172	172580.5733768162	0.0141004333	1578.4607634507
DENSE_WIDE_POSITIVE	3	10	D	Optimal	true	66873.6583878676	0.000000000	0.003862	1.0000000000	9	0|1|4|5|6|7|8|9|10	2086.7342981787	0.3742492785	1.0000000000	0.9700921422	0.1864660330	85644.9686586929	30347.0403219594	137563.2216762164	175634.8863760882	267682.2857271245	0.0262543001	431.4531571057
DENSE_WIDE_POSITIVE	3	10	SAA	Optimal	true	76492.6740194429	0.000000000	0.733663	60.0000000000	9	0|1|4|5|6|7|8|9|10	2086.7342981787	0.3742492785	1.0000000000	0.9700921422	0.1864660330	85644.9686586929	30347.0403219594	137563.2216762164	175634.8863760882	267682.2857271245	0.0262543001	431.4531571057
DENSE_WIDE_POSITIVE	3	10	CSAA	Optimal	true	85399.3565845183	0.000000000	0.768582	25.0566052570	9	0|1|4|5|6|7|8|9|10	2086.7342981787	0.3742492785	1.0000000000	0.9700921422	0.1864660330	85644.9686586929	30347.0403219594	137563.2216762164	175634.8863760882	267682.2857271245	0.0262543001	431.4531571057
DENSE_WIDE_POSITIVE	3	11	D	Optimal	true	66873.6583878676	0.000000000	0.003862	1.0000000000	9	0|1|4|5|6|7|8|9|10	2235.4710408155	0.5717149745	1.0000000000	0.4760968276	0.9463436602	96644.1593441372	36671.2789087438	163098.7930975947	204393.9539085552	292663.6271012761	0.0348537556	329.8083850939
DENSE_WIDE_POSITIVE	3	11	SAA	Optimal	true	76492.6740194429	0.000000000	0.733663	60.0000000000	9	0|1|4|5|6|7|8|9|10	2235.4710408155	0.5717149745	1.0000000000	0.4760968276	0.9463436602	96644.1593441372	36671.2789087438	163098.7930975947	204393.9539085552	292663.6271012761	0.0348537556	329.8083850939
DENSE_WIDE_POSITIVE	3	11	CSAA	Optimal	true	85813.4066084667	0.000000000	0.699865	32.1366012490	9	0|1|4|5|6|7|8|9|10	2235.4710408155	0.5717149745	1.0000000000	0.4760968276	0.9463436602	96644.1593441372	36671.2789087438	163098.7930975947	204393.9539085552	292663.6271012761	0.0348537556	329.8083850939
DENSE_WIDE_POSITIVE	3	12	D	Optimal	true	66873.6583878676	0.000000000	0.003862	1.0000000000	9	0|1|4|5|6|7|8|9|10	2266.3719030166	0.9626693747	1.0000000000	0.5591686521	0.3604535106	100282.0345306930	36098.4806615784	166697.3934369028	201763.7009957179	359383.4135587617	0.0364992275	241.1413658040
DENSE_WIDE_POSITIVE	3	12	SAA	Optimal	true	76492.6740194429	0.000000000	0.733663	60.0000000000	9	0|1|4|5|6|7|8|9|10	2266.3719030166	0.9626693747	1.0000000000	0.5591686521	0.3604535106	100282.0345306930	36098.4806615784	166697.3934369028	201763.7009957179	359383.4135587617	0.0364992275	241.1413658040
DENSE_WIDE_POSITIVE	3	12	CSAA	Optimal	true	82286.1155610714	0.000000000	0.777330	28.2264829744	9	0|1|4|5|6|7|8|9|10	2266.3719030166	0.9626693747	1.0000000000	0.5591686521	0.3604535106	100282.0345306930	36098.4806615784	166697.3934369028	201763.7009957179	359383.4135587617	0.0364992275	241.1413658040
DENSE_WIDE_POSITIVE	3	13	D	Optimal	true	66873.6583878676	0.000000000	0.003862	1.0000000000	9	0|1|4|5|6|7|8|9|10	2670.4477874767	0.9586318438	1.0000000000	0.9721232032	0.9464770629	128833.4347981059	47504.0334194765	222450.6519815401	255124.3926417900	358106.4210702149	0.0592709784	126.9869922267
DENSE_WIDE_POSITIVE	3	13	SAA	Optimal	true	76492.6740194429	0.000000000	0.733663	60.0000000000	9	0|1|4|5|6|7|8|9|10	2670.4477874767	0.9586318438	1.0000000000	0.9721232032	0.9464770629	128833.4347981059	47504.0334194765	222450.6519815401	255124.3926417900	358106.4210702149	0.0592709784	126.9869922267
DENSE_WIDE_POSITIVE	3	13	CSAA	Optimal	true	85822.5492535872	0.000000000	0.738313	25.4147216839	9	0|1|4|5|6|7|8|9|10	2670.4477874767	0.9586318438	1.0000000000	0.9721232032	0.9464770629	128833.4347981059	47504.0334194765	222450.6519815401	255124.3926417900	358106.4210702149	0.0592709784	126.9869922267
DENSE_WIDE_POSITIVE	3	14	D	Optimal	true	66873.6583878676	0.000000000	0.003862	1.0000000000	9	0|1|4|5|6|7|8|9|10	1845.3482847125	0.2309967129	1.0000000000	0.1768016558	0.7498200712	76537.7857445733	29822.8884311601	128701.0444134627	166109.5575065990	326102.6968609802	0.0234498928	857.3487044235
DENSE_WIDE_POSITIVE	3	14	SAA	Optimal	true	76492.6740194429	0.000000000	0.733663	60.0000000000	9	0|1|4|5|6|7|8|9|10	1845.3482847125	0.2309967129	1.0000000000	0.1768016558	0.7498200712	76537.7857445733	29822.8884311601	128701.0444134627	166109.5575065990	326102.6968609802	0.0234498928	857.3487044235
DENSE_WIDE_POSITIVE	3	14	CSAA	Optimal	true	79766.7425816534	0.000000000	1.362223	34.4490807327	9	0|1|4|5|6|7|8|9|10	1845.3482847125	0.2309967129	1.0000000000	0.1768016558	0.7498200712	76537.7857445733	29822.8884311601	128701.0444134627	166109.5575065990	326102.6968609802	0.0234498928	857.3487044235
DENSE_WIDE_POSITIVE	3	15	D	Optimal	true	66873.6583878676	0.000000000	0.003862	1.0000000000	9	0|1|4|5|6|7|8|9|10	2219.6936880894	0.6622122595	1.0000000000	0.5203824065	0.7154076706	97913.4387348848	36864.8574833417	173096.3403311788	203792.6455861293	241626.5719243326	0.0361832334	337.4023868590
DENSE_WIDE_POSITIVE	3	15	SAA	Optimal	true	76492.6740194429	0.000000000	0.733663	60.0000000000	9	0|1|4|5|6|7|8|9|10	2219.6936880894	0.6622122595	1.0000000000	0.5203824065	0.7154076706	97913.4387348848	36864.8574833417	173096.3403311788	203792.6455861293	241626.5719243326	0.0361832334	337.4023868590
DENSE_WIDE_POSITIVE	3	15	CSAA	Optimal	true	85094.4490016343	0.000000000	1.261040	33.6435887554	9	0|1|4|5|6|7|8|9|10	2219.6936880894	0.6622122595	1.0000000000	0.5203824065	0.7154076706	97913.4387348848	36864.8574833417	173096.3403311788	203792.6455861293	241626.5719243326	0.0361832334	337.4023868590
DENSE_WIDE_POSITIVE	3	16	D	Optimal	true	66873.6583878676	0.000000000	0.003862	1.0000000000	9	0|1|4|5|6|7|8|9|10	1999.9465976099	0.7458558495	1.0000000000	0.0705656477	0.5690218426	83865.7487196408	29240.3574004712	140964.3568322410	166953.4050345330	277346.6233839315	0.0224596081	493.8960237626
DENSE_WIDE_POSITIVE	3	16	SAA	Optimal	true	76492.6740194429	0.000000000	0.733663	60.0000000000	9	0|1|4|5|6|7|8|9|10	1999.9465976099	0.7458558495	1.0000000000	0.0705656477	0.5690218426	83865.7487196408	29240.3574004712	140964.3568322410	166953.4050345330	277346.6233839315	0.0224596081	493.8960237626
DENSE_WIDE_POSITIVE	3	16	CSAA	Optimal	true	80385.4071107667	0.000000000	1.389308	35.6112071113	9	0|1|4|5|6|7|8|9|10	1999.9465976099	0.7458558495	1.0000000000	0.0705656477	0.5690218426	83865.7487196408	29240.3574004712	140964.3568322410	166953.4050345330	277346.6233839315	0.0224596081	493.8960237626
DENSE_WIDE_POSITIVE	3	17	D	Optimal	true	66873.6583878676	0.000000000	0.003862	1.0000000000	9	0|1|4|5|6|7|8|9|10	2042.8533042557	0.0109908034	1.0000000000	0.7049875150	0.9309097962	85771.1521523497	28018.6529995810	136976.3997551269	163069.0990729962	270768.4252055691	0.0257777984	439.4777822370
DENSE_WIDE_POSITIVE	3	17	SAA	Optimal	true	76492.6740194429	0.000000000	0.733663	60.0000000000	9	0|1|4|5|6|7|8|9|10	2042.8533042557	0.0109908034	1.0000000000	0.7049875150	0.9309097962	85771.1521523497	28018.6529995810	136976.3997551269	163069.0990729962	270768.4252055691	0.0257777984	439.4777822370
DENSE_WIDE_POSITIVE	3	17	CSAA	Optimal	true	82898.4425448842	0.000000000	1.293750	28.1157325166	9	0|1|4|5|6|7|8|9|10	2042.8533042557	0.0109908034	1.0000000000	0.7049875150	0.9309097962	85771.1521523497	28018.6529995810	136976.3997551269	163069.0990729962	270768.4252055691	0.0257777984	439.4777822370
DENSE_WIDE_POSITIVE	3	18	D	Optimal	true	66873.6583878676	0.000000000	0.003862	1.0000000000	9	0|1|4|5|6|7|8|9|10	2347.7709506814	0.7952416316	1.0000000000	0.7365224060	0.5977098152	105588.0676625588	37197.2772093641	173845.6808100248	206636.3824110039	294357.0053570684	0.0395511236	212.8397777041
DENSE_WIDE_POSITIVE	3	18	SAA	Optimal	true	76492.6740194429	0.000000000	0.733663	60.0000000000	9	0|1|4|5|6|7|8|9|10	2347.7709506814	0.7952416316	1.0000000000	0.7365224060	0.5977098152	105588.0676625588	37197.2772093641	173845.6808100248	206636.3824110039	294357.0053570684	0.0395511236	212.8397777041
DENSE_WIDE_POSITIVE	3	18	CSAA	Optimal	true	84772.1778567402	0.000000000	1.322267	30.4308911698	9	0|1|4|5|6|7|8|9|10	2347.7709506814	0.7952416316	1.0000000000	0.7365224060	0.5977098152	105588.0676625588	37197.2772093641	173845.6808100248	206636.3824110039	294357.0053570684	0.0395511236	212.8397777041
DENSE_WIDE_POSITIVE	3	19	D	Optimal	true	66873.6583878676	0.000000000	0.003862	1.0000000000	9	0|1|4|5|6|7|8|9|10	2015.4058474270	0.1540037425	1.0000000000	0.9197243387	0.3727973688	81881.6029997122	29348.3511599444	137438.1178899066	169285.0188209076	242870.9805733083	0.0257207347	642.2495055684
DENSE_WIDE_POSITIVE	3	19	SAA	Optimal	true	76492.6740194429	0.000000000	0.733663	60.0000000000	9	0|1|4|5|6|7|8|9|10	2015.4058474270	0.1540037425	1.0000000000	0.9197243387	0.3727973688	81881.6029997122	29348.3511599444	137438.1178899066	169285.0188209076	242870.9805733083	0.0257207347	642.2495055684
DENSE_WIDE_POSITIVE	3	19	CSAA	Optimal	true	83253.9267152533	0.000000000	1.219361	24.7285043773	9	0|1|4|5|6|7|8|9|10	2015.4058474270	0.1540037425	1.0000000000	0.9197243387	0.3727973688	81881.6029997122	29348.3511599444	137438.1178899066	169285.0188209076	242870.9805733083	0.0257207347	642.2495055684
DENSE_INDEPENDENT_LEVELS	3	0	D	Optimal	true	66289.9089339151	0.000000000	0.006377	1.0000000000	9	0|1|4|5|6|7|8|9|10	1794.9027697521	0.7443093233	1.0000000000	0.2627732809	0.1615608587	72182.3381769399	24195.8501292410	118664.7040413448	145671.8435789341	205546.6244508119	0.0193819217	817.0657697343
DENSE_INDEPENDENT_LEVELS	3	0	SAA	Optimal	true	76263.7144759872	0.000000000	1.109461	60.0000000000	9	0|1|4|5|6|7|8|9|10	1794.9027697521	0.7443093233	1.0000000000	0.2627732809	0.1615608587	72182.3381769399	24195.8501292410	118664.7040413448	145671.8435789341	205546.6244508119	0.0193819217	817.0657697343
DENSE_INDEPENDENT_LEVELS	3	0	CSAA	Optimal	true	75041.7880599686	4.464163195e-05	0.755089	29.0949631080	9	0|1|4|5|6|7|8|9|10	1794.9027697521	0.7443093233	1.0000000000	0.2627732809	0.1615608587	72182.3381769399	24195.8501292410	118664.7040413448	145671.8435789341	205546.6244508119	0.0193819217	817.0657697343
DENSE_INDEPENDENT_LEVELS	3	1	D	Optimal	true	66289.9089339151	0.000000000	0.006377	1.0000000000	9	0|1|4|5|6|7|8|9|10	2073.8741694708	0.8249523922	1.0000000000	0.1814428979	0.6775994457	92413.8437786696	34449.5162989675	160542.0192432221	186837.0984015814	234288.2086521754	0.0342118683	391.6762757825
DENSE_INDEPENDENT_LEVELS	3	1	SAA	Optimal	true	76263.7144759872	0.000000000	1.109461	60.0000000000	9	0|1|4|5|6|7|8|9|10	2073.8741694708	0.8249523922	1.0000000000	0.1814428979	0.6775994457	92413.8437786696	34449.5162989675	160542.0192432221	186837.0984015814	234288.2086521754	0.0342118683	391.6762757825
DENSE_INDEPENDENT_LEVELS	3	1	CSAA	Optimal	true	81254.7444925934	0.000000000	1.008503	33.7802980508	9	0|1|4|5|6|7|8|9|10	2073.8741694708	0.8249523922	1.0000000000	0.1814428979	0.6775994457	92413.8437786696	34449.5162989675	160542.0192432221	186837.0984015814	234288.2086521754	0.0342118683	391.6762757825
DENSE_INDEPENDENT_LEVELS	3	2	D	Optimal	true	66289.9089339151	0.000000000	0.006377	1.0000000000	9	0|1|4|5|6|7|8|9|10	2487.9949503223	0.8599276674	1.0000000000	0.9923525610	0.8820810371	118407.3624595340	48066.2361181737	215794.8733989141	252482.0419816456	350099.8350981638	0.0531122185	178.8674135064
DENSE_INDEPENDENT_LEVELS	3	2	SAA	Optimal	true	76263.7144759872	0.000000000	1.109461	60.0000000000	9	0|1|4|5|6|7|8|9|10	2487.9949503223	0.8599276674	1.0000000000	0.9923525610	0.8820810371	118407.3624595340	48066.2361181737	215794.8733989141	252482.0419816456	350099.8350981638	0.0531122185	178.8674135064
DENSE_INDEPENDENT_LEVELS	3	2	CSAA	Optimal	true	85119.1439623867	0.000000000	0.882616	25.8574934032	9	0|1|4|5|6|7|8|9|10	2487.9949503223	0.8599276674	1.0000000000	0.9923525610	0.8820810371	118407.3624595340	48066.2361181737	215794.8733989141	252482.0419816456	350099.8350981638	0.0531122185	178.8674135064
DENSE_INDEPENDENT_LEVELS	3	3	D	Optimal	true	66289.9089339151	0.000000000	0.006377	1.0000000000	9	0|1|4|5|6|7|8|9|10	1861.1404803217	0.9129541553	1.0000000000	0.2031994514	0.2141196497	77357.3365047190	26334.3521499553	128044.0576343848	153261.5333186002	209511.0984681020	0.0236012435	616.7597597163
DENSE_INDEPENDENT_LEVELS	3	3	SAA	Optimal	true	76263.7144759872	0.000000000	1.109461	60.0000000000	9	0|1|4|5|6|7|8|9|10	1861.1404803217	0.9129541553	1.0000000000	0.2031994514	0.2141196497	77357.3365047190	26334.3521499553	128044.0576343848	153261.5333186002	209511.0984681020	0.0236012435	616.7597597163
DENSE_INDEPENDENT_LEVELS	3	3	CSAA	Optimal	true	76485.5876337981	3.860859104e-05	0.710058	29.2238539644	9	0|1|4|5|6|7|8|9|10	1861.1404803217	0.9129541553	1.0000000000	0.2031994514	0.2141196497	77357.3365047190	26334.3521499553	128044.0576343848	153261.5333186002	209511.0984681020	0.0236012435	616.7597597163
DENSE_INDEPENDENT_LEVELS	3	4	D	Optimal	true	66289.9089339151	0.000000000	0.006377	1.0000000000	9	0|1|4|5|6|7|8|9|10	1764.1996633345	0.0101001660	1.0000000000	0.1383652157	0.6616850247	71562.7523718899	28662.0165583422	123400.9755357334	161696.1243449995	316467.9943209693	0.0187672737	939.8843464793
DENSE_INDEPENDENT_LEVELS	3	4	SAA	Optimal	true	76263.7144759872	0.000000000	1.109461	60.0000000000	9	0|1|4|5|6|7|8|9|10	1764.1996633345	0.0101001660	1.0000000000	0.1383652157	0.6616850247	71562.7523718899	28662.0165583422	123400.9755357334	161696.1243449995	316467.9943209693	0.0187672737	939.8843464793
DENSE_INDEPENDENT_LEVELS	3	4	CSAA	Optimal	true	78042.7821518484	0.000000000	0.674113	36.1651645811	9	0|1|4|5|6|7|8|9|10	1764.1996633345	0.0101001660	1.0000000000	0.1383652157	0.6616850247	71562.7523718899	28662.0165583422	123400.9755357334	161696.1243449995	316467.9943209693	0.0187672737	939.8843464793
DENSE_INDEPENDENT_LEVELS	3	5	D	Optimal	true	66289.9089339151	0.000000000	0.006377	1.0000000000	9	0|1|4|5|6|7|8|9|10	1709.5968515987	0.4651796302	1.0000000000	0.0459317246	0.3280962762	70415.5554650350	24535.8142913260	119208.2887286794	143955.1640432137	217465.5399312207	0.0197159775	943.0334256004
DENSE_INDEPENDENT_LEVELS	3	5	SAA	Optimal	true	76263.7144759872	0.000000000	1.109461	60.0000000000	9	0|1|4|5|6|7|8|9|10	1709.5968515987	0.4651796302	1.0000000000	0.0459317246	0.3280962762	70415.5554650350	24535.8142913260	119208.2887286794	143955.1640432137	217465.5399312207	0.0197159775	943.0334256004
DENSE_INDEPENDENT_LEVELS	3	5	CSAA	Optimal	true	74436.0781972648	0.000000000	0.731625	34.7717071157	9	0|1|4|5|6|7|8|9|10	1709.5968515987	0.4651796302	1.0000000000	0.0459317246	0.3280962762	70415.5554650350	24535.8142913260	119208.2887286794	143955.1640432137	217465.5399312207	0.0197159775	943.0334256004
DENSE_INDEPENDENT_LEVELS	3	6	D	Optimal	true	66289.9089339151	0.000000000	0.006377	1.0000000000	9	0|1|4|5|6|7|8|9|10	2431.6401031702	0.8090401058	1.0000000000	0.7942937123	0.9420830273	117098.9436390155	44968.1079323352	202039.7450075788	234628.3996695067	311433.1277351898	0.0524553217	192.8360843732
DENSE_INDEPENDENT_LEVELS	3	6	SAA	Optimal	true	76263.7144759872	0.000000000	1.109461	60.0000000000	9	0|1|4|5|6|7|8|9|10	2431.6401031702	0.8090401058	1.0000000000	0.7942937123	0.9420830273	117098.9436390155	44968.1079323352	202039.7450075788	234628.3996695067	311433.1277351898	0.0524553217	192.8360843732
DENSE_INDEPENDENT_LEVELS	3	6	CSAA	Optimal	true	86075.2899505813	0.000000000	0.753243	28.5094246828	9	0|1|4|5|6|7|8|9|10	2431.6401031702	0.8090401058	1.0000000000	0.7942937123	0.9420830273	117098.9436390155	44968.1079323352	202039.7450075788	234628.3996695067	311433.1277351898	0.0524553217	192.8360843732
DENSE_INDEPENDENT_LEVELS	3	7	D	Optimal	true	66289.9089339151	0.000000000	0.006377	1.0000000000	9	0|1|4|5|6|7|8|9|10	1941.4911596850	0.1616496041	1.0000000000	0.0998112452	0.9161376923	85703.2048073429	33694.5419932763	148284.4609985261	181123.4218775580	307398.1676228746	0.0279731560	496.6054474571
DENSE_INDEPENDENT_LEVELS	3	7	SAA	Optimal	true	76263.7144759872	0.000000000	1.109461	60.0000000000	9	0|1|4|5|6|7|8|9|10	1941.4911596850	0.1616496041	1.0000000000	0.0998112452	0.9161376923	85703.2048073429	33694.5419932763	148284.4609985261	181123.4218775580	307398.1676228746	0.0279731560	496.6054474571
DENSE_INDEPENDENT_LEVELS	3	7	CSAA	Optimal	true	82238.1381871469	0.000000000	0.846778	31.0039359241	9	0|1|4|5|6|7|8|9|10	1941.4911596850	0.1616496041	1.0000000000	0.0998112452	0.9161376923	85703.2048073429	33694.5419932763	148284.4609985261	181123.4218775580	307398.1676228746	0.0279731560	496.6054474571
DENSE_INDEPENDENT_LEVELS	3	8	D	Optimal	true	66289.9089339151	0.000000000	0.006377	1.0000000000	9	0|1|4|5|6|7|8|9|10	2142.0635494213	0.9520027012	1.0000000000	0.3876602627	0.5848049871	96056.8476498568	36678.2640942850	168774.4672878498	203489.5713482754	268834.3689393612	0.0352774328	304.9730560656
DENSE_INDEPENDENT_LEVELS	3	8	SAA	Optimal	true	76263.7144759872	0.000000000	1.109461	60.0000000000	9	0|1|4|5|6|7|8|9|10	2142.0635494213	0.9520027012	1.0000000000	0.3876602627	0.5848049871	96056.8476498568	36678.2640942850	168774.4672878498	203489.5713482754	268834.3689393612	0.0352774328	304.9730560656
DENSE_INDEPENDENT_LEVELS	3	8	CSAA	Optimal	true	81580.0511711362	0.000000000	0.775493	32.9581752185	9	0|1|4|5|6|7|8|9|10	2142.0635494213	0.9520027012	1.0000000000	0.3876602627	0.5848049871	96056.8476498568	36678.2640942850	168774.4672878498	203489.5713482754	268834.3689393612	0.0352774328	304.9730560656
DENSE_INDEPENDENT_LEVELS	3	9	D	Optimal	true	66289.9089339151	0.000000000	0.006377	1.0000000000	9	0|1|4|5|6|7|8|9|10	1640.4751355937	0.1075470100	1.0000000000	0.0609101202	0.4218418636	67781.9312666755	23870.1281986874	119629.7524591835	137995.1455468712	194683.3702172925	0.0144965296	1142.3841279480
DENSE_INDEPENDENT_LEVELS	3	9	SAA	Optimal	true	76263.7144759872	0.000000000	1.109461	60.0000000000	9	0|1|4|5|6|7|8|9|10	1640.4751355937	0.1075470100	1.0000000000	0.0609101202	0.4218418636	67781.9312666755	23870.1281986874	119629.7524591835	137995.1455468712	194683.3702172925	0.0144965296	1142.3841279480
DENSE_INDEPENDENT_LEVELS	3	9	CSAA	Optimal	true	74851.0599667715	1.479501561e-05	0.860424	30.7164664710	9	0|1|4|5|6|7|8|9|10	1640.4751355937	0.1075470100	1.0000000000	0.0609101202	0.4218418636	67781.9312666755	23870.1281986874	119629.7524591835	137995.1455468712	194683.3702172925	0.0144965296	1142.3841279480
DENSE_INDEPENDENT_LEVELS	3	10	D	Optimal	true	66289.9089339151	0.000000000	0.006377	1.0000000000	9	0|1|4|5|6|7|8|9|10	1932.5008632195	0.3742492785	1.0000000000	0.9700921422	0.1864660330	82852.5215592443	31590.7248253430	140500.9900490701	178202.3514511314	260574.1944947232	0.0268038442	555.7760092046
DENSE_INDEPENDENT_LEVELS	3	10	SAA	Optimal	true	76263.7144759872	0.000000000	1.109461	60.0000000000	9	0|1|4|5|6|7|8|9|10	1932.5008632195	0.3742492785	1.0000000000	0.9700921422	0.1864660330	82852.5215592443	31590.7248253430	140500.9900490701	178202.3514511314	260574.1944947232	0.0268038442	555.7760092046
DENSE_INDEPENDENT_LEVELS	3	10	CSAA	Optimal	true	84790.3601586995	0.000000000	0.765616	25.0566052570	9	0|1|4|5|6|7|8|9|10	1932.5008632195	0.3742492785	1.0000000000	0.9700921422	0.1864660330	82852.5215592443	31590.7248253430	140500.9900490701	178202.3514511314	260574.1944947232	0.0268038442	555.7760092046
